1,-0.069539,2.703784,0.659016
0,0.603472,2.888448,1.024707
2,0.298737,2.617883,0.616950
3,0.133906,2.829222,0.707017
1,-0.069241,2.703566,0.661796
0,0.599579,2.886928,1.026534
2,0.296809,2.618109,0.621410
3,0.133042,2.828084,0.710895
1,-0.068794,2.703238,0.665967
2,0.295523,2.618259,0.624383
0,0.596971,2.885910,1.027757
3,0.132464,2.827323,0.713486
1,-0.068496,2.703019,0.668752
2,0.293595,2.618485,0.628841
0,0.593077,2.884389,1.029583
3,0.131600,2.826185,0.717361
1,-0.068049,2.702692,0.672918
2,0.292307,2.618636,0.631820
0,0.590472,2.883372,1.030805
3,0.131022,2.825424,0.719955
1,-0.067750,2.702473,0.675708
2,0.290379,2.618861,0.636279
0,0.586581,2.881853,1.032630
3,0.130159,2.824287,0.723828
1,-0.067304,2.702147,0.679872
2,0.289093,2.619012,0.639254
0,0.583978,2.880837,1.033851
3,0.129581,2.823526,0.726419
1,-0.067005,2.701928,0.682660
2,0.287161,2.619238,0.643719
0,0.580079,2.879315,1.035680
3,0.128716,2.822387,0.730301
1,-0.066558,2.701600,0.686833
2,0.285875,2.619389,0.646694
0,0.577482,2.878301,1.036898
3,0.128140,2.821627,0.732887
1,-0.066260,2.701382,0.689614
2,0.283947,2.619615,0.651153
0,0.573583,2.876779,1.038727
3,0.127275,2.820488,0.736768
1,-0.065812,2.701054,0.693787
2,0.282657,2.619766,0.654137
0,0.570978,2.875762,1.039949
3,0.126697,2.819727,0.739361
1,-0.065514,2.700835,0.696575
2,0.280728,2.619991,0.658596
0,0.567081,2.874240,1.041777
3,0.125832,2.818588,0.743240
1,-0.065066,2.700508,0.700747
2,0.279439,2.620142,0.661577
0,0.564479,2.873225,1.042998
3,0.125255,2.817827,0.745831
1,-0.064768,2.700289,0.703533
2,0.277511,2.620368,0.666035
0,0.560585,2.871705,1.044824
3,0.124391,2.816689,0.749706
1,-0.064321,2.699962,0.707700
2,0.276224,2.620519,0.669013
0,0.557980,2.870687,1.046046
3,0.123812,2.815928,0.752301
1,-0.064022,2.699743,0.710490
2,0.274294,2.620744,0.673475
0,0.554087,2.869168,1.047872
3,0.122949,2.814790,0.756175
1,-0.063575,2.699416,0.714656
2,0.273007,2.620895,0.676451
0,0.551483,2.868151,1.049094
3,0.122371,2.814030,0.758767
1,-0.063128,2.699089,0.718828
2,0.271076,2.621121,0.680917
0,0.547583,2.866628,1.050923
3,0.121505,2.812890,0.762651
1,-0.062829,2.698869,0.721619
2,0.269791,2.621272,0.683887
0,0.544988,2.865615,1.052140
3,0.120930,2.812131,0.765233
1,-0.062383,2.698543,0.725780
2,0.267862,2.621497,0.688349
0,0.541089,2.864094,1.053969
3,0.120065,2.810992,0.769114
1,-0.062084,2.698324,0.728569
2,0.266574,2.621648,0.691328
0,0.538489,2.863078,1.055189
3,0.119488,2.810232,0.771702
1,-0.061637,2.697997,0.732737
2,0.264647,2.621874,0.695784
3,0.118625,2.809095,0.775576
0,0.534591,2.861556,1.057017
1,-0.061339,2.697778,0.735522
2,0.263358,2.622025,0.698765
3,0.117758,2.807954,0.779461
0,0.530675,2.860028,1.058854
1,-0.060889,2.697448,0.739718
2,0.261420,2.622252,0.703246
3,0.117179,2.807191,0.782062
0,0.528076,2.859013,1.060073
1,-0.060592,2.697230,0.742494
2,0.260131,2.622403,0.706227
3,0.116313,2.806050,0.785947
0,0.524172,2.857489,1.061904
1,-0.060144,2.696903,0.746673
2,0.258202,2.622628,0.710688
3,0.115736,2.805291,0.788534
0,0.521576,2.856475,1.063122
1,-0.059846,2.696684,0.749453
2,0.256915,2.622779,0.713663
0,0.517682,2.854955,1.064948
3,0.114871,2.804152,0.792414
1,-0.059399,2.696357,0.753624
2,0.254984,2.623005,0.718128
0,0.515041,2.853924,1.066187
3,0.114285,2.803380,0.795043
1,-0.059096,2.696135,0.756450
2,0.253041,2.623232,0.722622
0,0.511152,2.852406,1.068011
3,0.113420,2.802240,0.798926
1,-0.058648,2.695807,0.760625
2,0.251745,2.623384,0.725619
0,0.508530,2.851382,1.069241
3,0.112841,2.801477,0.801524
1,-0.058349,2.695588,0.763420
2,0.249820,2.623610,0.730072
0,0.504639,2.849864,1.071066
3,0.111976,2.800339,0.805403
1,-0.057901,2.695260,0.767593
2,0.248527,2.623761,0.733061
0,0.502030,2.848845,1.072290
3,0.111398,2.799577,0.807996
1,-0.057603,2.695042,0.770380
2,0.246595,2.623987,0.737529
0,0.498125,2.847321,1.074122
3,0.110532,2.798436,0.811883
1,-0.057155,2.694713,0.774558
2,0.245308,2.624138,0.740503
0,0.495530,2.846307,1.075339
3,0.109956,2.797678,0.814466
1,-0.056857,2.694495,0.777335
2,0.243381,2.624363,0.744961
0,0.491633,2.844786,1.077167
3,0.109091,2.796539,0.818345
1,-0.056410,2.694168,0.781508
2,0.242091,2.624514,0.747944
0,0.489019,2.843765,1.078393
3,0.108511,2.795774,0.820950
1,-0.056108,2.693947,0.784321
2,0.240151,2.624741,0.752430
0,0.485109,2.842239,1.080227
3,0.107644,2.794632,0.824839
1,-0.055661,2.693620,0.788491
2,0.238861,2.624892,0.755413
0,0.482501,2.841221,1.081450
3,0.107065,2.793870,0.827436
1,-0.055214,2.693292,0.792666
2,0.236932,2.625118,0.759873
0,0.478608,2.839701,1.083277
3,0.106201,2.792732,0.831311
1,-0.054915,2.693073,0.795449
2,0.235644,2.625269,0.762853
0,0.476003,2.838684,1.084499
3,0.105623,2.791971,0.833904
1,-0.054468,2.692746,0.799621
2,0.233713,2.625495,0.767317
0,0.472099,2.837160,1.086330
3,0.104757,2.790830,0.837791
1,-0.054169,2.692526,0.802416
2,0.232423,2.625646,0.770301
0,0.469498,2.836144,1.087550
3,0.104181,2.790071,0.840378
1,-0.053722,2.692199,0.806586
2,0.230494,2.625872,0.774761
3,0.103316,2.788932,0.844257
0,0.465596,2.834621,1.089380
1,-0.053423,2.691980,0.809375
2,0.229206,2.626023,0.777741
3,0.102452,2.787794,0.848133
0,0.461703,2.833101,1.091206
1,-0.052976,2.691653,0.813541
2,0.227278,2.626248,0.782198
3,0.101874,2.787033,0.850724
0,0.459099,2.832085,1.092427
1,-0.052677,2.691434,0.816328
2,0.225990,2.626399,0.785178
3,0.101010,2.785894,0.854603
0,0.455203,2.830564,1.094255
1,-0.052230,2.691107,0.820498
2,0.224062,2.626625,0.789636
3,0.100433,2.785135,0.857190
0,0.452605,2.829549,1.095474
1,-0.051932,2.690888,0.823280
2,0.222773,2.626776,0.792616
3,0.099568,2.783996,0.861070
0,0.448706,2.828027,1.097303
1,-0.051485,2.690561,0.827453
2,0.220845,2.627001,0.797074
3,0.098991,2.783236,0.863658
0,0.446107,2.827013,1.098522
1,-0.051187,2.690342,0.830235
2,0.218918,2.627227,0.801530
3,0.098127,2.782098,0.867536
0,0.442211,2.825492,1.100349
1,-0.050740,2.690015,0.834405
2,0.217630,2.627378,0.804509
3,0.097550,2.781337,0.870125
0,0.439610,2.824476,1.101569
1,-0.050441,2.689796,0.837189
2,0.215703,2.627604,0.808966
3,0.096686,2.780200,0.874001
0,0.435717,2.822957,1.103395
1,-0.049995,2.689469,0.841356
2,0.214415,2.627754,0.811944
3,0.096108,2.779439,0.876592
0,0.433113,2.821940,1.104616
1,-0.049696,2.689250,0.844144
2,0.212487,2.627980,0.816403
3,0.095245,2.778302,0.880466
0,0.429223,2.820421,1.106441
1,-0.049250,2.688924,0.848308
2,0.211200,2.628130,0.819378
3,0.094667,2.777541,0.883057
0,0.426620,2.819405,1.107662
1,-0.048951,2.688705,0.851095
2,0.209271,2.628356,0.823838
3,0.093803,2.776402,0.886935
0,0.422725,2.817884,1.109489
1,-0.048504,2.688377,0.855267
2,0.207981,2.628507,0.826821
3,0.093225,2.775641,0.889527
0,0.420119,2.816867,1.110712
1,-0.048205,2.688159,0.858053
2,0.206053,2.628733,0.831281
3,0.092360,2.774502,0.893409
0,0.416220,2.815345,1.112540
1,-0.047758,2.687831,0.862227
2,0.204765,2.628884,0.834260
3,0.091784,2.773743,0.895995
0,0.413623,2.814331,1.113759
1,-0.047311,2.687504,0.866394
2,0.202838,2.629109,0.838716
3,0.090919,2.772604,0.899873
0,0.409726,2.812810,1.115586
1,-0.047012,2.687285,0.869178
2,0.201550,2.629260,0.841695
3,0.090342,2.771844,0.902463
0,0.407116,2.811790,1.116811
1,-0.046564,2.686957,0.873360
2,0.199618,2.629486,0.846163
3,0.089476,2.770703,0.906348
0,0.403222,2.810271,1.118637
1,-0.046266,2.686739,0.876139
2,0.198322,2.629638,0.849159
3,0.088895,2.769938,0.908957
0,0.400600,2.809247,1.119867
1,-0.045820,2.686412,0.880307
2,0.196403,2.629863,0.853595
3,0.088035,2.768806,0.912811
0,0.396729,2.807736,1.121683
1,-0.045521,2.686193,0.883090
2,0.195116,2.630013,0.856572
3,0.087458,2.768045,0.915402
0,0.392832,2.806214,1.123511
1,-0.045074,2.685866,0.887262
2,0.193184,2.630239,0.861040
3,0.086592,2.766905,0.919287
0,0.390215,2.805192,1.124738
1,-0.044773,2.685646,0.890067
2,0.191890,2.630391,0.864031
3,0.086013,2.766142,0.921886
0,0.386318,2.803671,1.126566
1,-0.044327,2.685318,0.894233
2,0.189961,2.630617,0.868493
3,0.085147,2.765001,0.925770
0,0.383710,2.802653,1.127790
1,-0.044028,2.685099,0.897025
2,0.188674,2.630768,0.871471
3,0.084570,2.764241,0.928360
0,0.379815,2.801133,1.129617
1,-0.043580,2.684772,0.901197
2,0.186742,2.630994,0.875937
3,0.083704,2.763101,0.932243
0,0.377208,2.800115,1.130839
1,-0.043282,2.684553,0.903984
2,0.185454,2.631145,0.878915
3,0.083128,2.762341,0.934830
0,0.373315,2.798595,1.132666
1,-0.042835,2.684226,0.908151
2,0.183525,2.631370,0.883377
3,0.082263,2.761202,0.938711
0,0.370711,2.797578,1.133887
1,-0.042536,2.684007,0.910939
2,0.182238,2.631521,0.886352
3,0.081399,2.760065,0.942584
0,0.366821,2.796060,1.135712
1,-0.042090,2.683680,0.915104
2,0.180311,2.631746,0.890808
3,0.080821,2.759304,0.945177
0,0.364216,2.795043,1.136934
1,-0.041791,2.683461,0.917892
2,0.178382,2.631972,0.895269
3,0.079958,2.758167,0.949052
0,0.360323,2.793523,1.138760
1,-0.041344,2.683134,0.922058
2,0.177094,2.632123,0.898249
3,0.079380,2.757406,0.951643
0,0.357720,2.792507,1.139981
1,-0.041046,2.682915,0.924845
2,0.175167,2.632349,0.902704
3,0.078517,2.756269,0.955516
0,0.353829,2.790988,1.141806
1,-0.040599,2.682589,0.929010
2,0.173881,2.632499,0.905677
3,0.077940,2.755509,0.958102
0,0.351232,2.789974,1.143024
1,-0.040301,2.682370,0.931791
2,0.171955,2.632725,0.910132
3,0.077077,2.754372,0.961976
0,0.347341,2.788455,1.144849
1,-0.039855,2.682043,0.935955
2,0.170668,2.632875,0.913108
3,0.076500,2.753613,0.964564
0,0.344741,2.787440,1.146069
1,-0.039556,2.681825,0.938738
2,0.168743,2.633101,0.917559
3,0.075637,2.752476,0.968434
0,0.340853,2.785922,1.147893
1,-0.039110,2.681498,0.942900
2,0.167457,2.633251,0.920532
3,0.075060,2.751715,0.971026
0,0.338249,2.784905,1.149114
1,-0.038663,2.681170,0.947072
2,0.165529,2.633477,0.924993
3,0.074196,2.750578,0.974899
0,0.334358,2.783386,1.150939
1,-0.038365,2.680952,0.949852
2,0.164242,2.633627,0.927967
3,0.073620,2.749819,0.977486
0,0.331759,2.782372,1.152158
1,-0.037919,2.680625,0.954018
2,0.162314,2.633853,0.932426
3,0.072755,2.748681,0.981363
0,0.327864,2.780851,1.153985
1,-0.037620,2.680407,0.956803
2,0.161027,2.634004,0.935403
3,0.072178,2.747919,0.983956
0,0.323970,2.779331,1.155812
1,-0.037173,2.680079,0.960972
2,0.159100,2.634229,0.939858
3,0.071315,2.746783,0.987827
0,0.321371,2.778316,1.157031
1,-0.036874,2.679860,0.963764
2,0.157806,2.634381,0.942852
3,0.070734,2.746018,0.990433
0,0.317461,2.776790,1.158864
1,-0.036426,2.679532,0.967939
2,0.155876,2.634607,0.947313
3,0.069867,2.744876,0.994323
0,0.314840,2.775766,1.160094
1,-0.036126,2.679312,0.970745
2,0.154582,2.634758,0.950307
3,0.069289,2.744115,0.996915
0,0.310947,2.774247,1.161920
1,-0.035679,2.678985,0.974911
2,0.152648,2.634985,0.954778
3,0.068422,2.742973,1.000805
0,0.308333,2.773226,1.163146
